fitness_max,fitness_min,fitness_prom,desv_std,tiempo_gen_seg,generacion,metodo,n_generaciones,tam_poblacion,mejor_x_gen,mejor_cromosoma_gen,repeticion
0.9831553537165141,0.9677048274901567,0.9800580308007263,0.006174730190210938,4.291534423828125e-05,19,ruleta,20,10,1064660016,111111011101010110110000110000,3
0.9831553537165141,0.9677048274901567,0.9785126103544783,0.007072929222937919,5.4836273193359375e-05,20,ruleta,20,10,1064660016,111111011101010110110000110000,3
0.9548856384320584,0.0286769451292518,0.4729041662837977,0.34017382353783465,7.677078247070312e-05,1,torneo,20,10,1049241720,111110100010100010100001111000,1
0.9548888764714129,0.15933205322069816,0.7473479302626969,0.2260023282854438,6.842613220214844e-05,2,torneo,20,10,1049243499,111110100010100010111101101011,1
0.9579074261928735,0.7288505630786358,0.8817056864265739,0.09677843983603923,7.534027099609375e-05,3,torneo,20,10,1050900600,111110101000110111100001111000,1
0.9682370415038452,0.7378644498611823,0.9289577697490685,0.06473552371430108,6.628036499023438e-05,4,torneo,20,10,1056551611,111110111110011011001010111011,1
0.9684499486466347,0.9377314831735123,0.9570465195733503,0.008029442701760892,7.176399230957031e-05,5,torneo,20,10,1056667768,111110111110110111100001111000,1
0.9684949976269035,0.9576956811360208,0.9628305843873692,0.004782862184288042,6.628036499023438e-05,6,torneo,20,10,1056692344,111110111110111101100001111000,1
0.9684949976269035,0.9578775580342107,0.9661793323146085,0.003597199782820032,6.461143493652344e-05,7,torneo,20,10,1056692344,111110111110111101100001111000,1
0.9684949976269035,0.9682371533061662,0.9684300795907786,9.836464486051263e-05,6.747245788574219e-05,8,torneo,20,10,1056692344,111110111110111101100001111000,1
0.9685100141864904,0.9670539499362985,0.9683463880063823,0.00043123120987275824,6.961822509765625e-05,9,torneo,20,10,1056700536,111110111110111111100001111000,1
0.9685100141864904,0.9684949976269035,0.9684995025947796,6.881452098483524e-06,6.222724914550781e-05,10,torneo,20,10,1056700536,111110111110111111100001111000,1
0.9685100141864904,0.9684949976269035,0.9685055092186143,6.881452098483524e-06,6.413459777832031e-05,11,torneo,20,10,1056700536,111110111110111111100001111000,1
0.9685100141864904,0.765194672108505,0.9481784799786919,0.06099460262339562,7.843971252441406e-05,12,torneo,20,10,1056700536,111110111110111111100001111000,1
0.9960330656286214,0.9685100141864904,0.9712623193307035,0.008256915432639289,7.033348083496094e-05,13,torneo,20,10,1071609976,111111110111110111100001111000,1
0.9960330656286214,0.9685100141864904,0.9822715399075559,0.013761525721065482,6.866455078125e-05,14,torneo,20,10,1071609976,111111110111110111100001111000,1
0.9960330656286214,0.8770727857659448,0.9841370376423537,0.03568808395880296,6.67572021484375e-05,15,torneo,20,10,1071609976,111111110111110111100001111000,1
0.9960332440875397,0.9960330656286214,0.9960330834745132,5.353767549287625e-08,6.461143493652344e-05,16,torneo,20,10,1071610072,111111110111110111100011011000,1
0.9960332440875397,0.9960330656286214,0.9960330834745132,5.353767549287625e-08,6.914138793945312e-05,17,torneo,20,10,1071610072,111111110111110111100011011000,1
